opposition_lead,time_to_election,parliament,opposition_won
0.0087569175875191,811,1983-1987,Opposition lost
0.0081208681149954,812,1983-1987,Opposition lost
0.0074837897150651,813,1983-1987,Opposition lost
0.006843174649574,814,1983-1987,Opposition lost
0.0061984021583101,815,1983-1987,Opposition lost
0.0055495027757325,816,1983-1987,Opposition lost
0.0048968630210611,817,1983-1987,Opposition lost
0.0042410182475798,818,1983-1987,Opposition lost
0.0035887529735889,819,1983-1987,Opposition lost
0.0028497994289714,820,1983-1987,Opposition lost
0.0024686540017119,821,1983-1987,Opposition lost
0.0017652097039573,822,1983-1987,Opposition lost
0.0010549367212062,823,1983-1987,Opposition lost
0.0003376113082019,824,1983-1987,Opposition lost
-0.0003862351061461,825,1983-1987,Opposition lost
-0.0010697786151582,826,1983-1987,Opposition lost
-0.0017157631548921,827,1983-1987,Opposition lost
-0.0023719267134438,828,1983-1987,Opposition lost
-0.0030390038716244,829,1983-1987,Opposition lost
-0.0037177858616845,830,1983-1987,Opposition lost
-0.0044091078758086,831,1983-1987,Opposition lost
-0.0051138308036581,832,1983-1987,Opposition lost
-0.0058328148339797,833,1983-1987,Opposition lost
-0.0065668884837274,834,1983-1987,Opposition lost
-0.0073168211648429,835,1983-1987,Opposition lost
-0.0080985052646574,836,1983-1987,Opposition lost
-0.0089048730067133,837,1983-1987,Opposition lost
-0.0096310971178111,838,1983-1987,Opposition lost
-0.0104229508767951,839,1983-1987,Opposition lost
-0.0112310038062454,840,1983-1987,Opposition lost
-0.0120767039624115,841,1983-1987,Opposition lost
-0.0127828066816181,842,1983-1987,Opposition lost
-0.0136326294005962,843,1983-1987,Opposition lost
-0.0144945302016727,844,1983-1987,Opposition lost
-0.0153613665954459,845,1983-1987,Opposition lost
-0.0162475468720483,846,1983-1987,Opposition lost
-0.0171537211053818,847,1983-1987,Opposition lost
-0.0180779058091343,848,1983-1987,Opposition lost
-0.0190166800842647,849,1983-1987,Opposition lost
-0.0199660521854758,850,1983-1987,Opposition lost
-0.0208990037316331,851,1983-1987,Opposition lost
-0.0218186212187256,852,1983-1987,Opposition lost
-0.0227891897440885,853,1983-1987,Opposition lost
-0.0238104214608579,854,1983-1987,Opposition lost
-0.0247580433006948,855,1983-1987,Opposition lost
-0.0257159933963418,856,1983-1987,Opposition lost
-0.0266821438285894,857,1983-1987,Opposition lost
-0.0276540970836773,858,1983-1987,Opposition lost
-0.0286488425685789,859,1983-1987,Opposition lost
-0.0296726791136244,860,1983-1987,Opposition lost
-0.0307078575396278,861,1983-1987,Opposition lost
-0.0317515404808963,862,1983-1987,Opposition lost
-0.0327998590754435,863,1983-1987,Opposition lost
-0.0338284035350169,864,1983-1987,Opposition lost
-0.0348308386568895,865,1983-1987,Opposition lost
-0.0358614024150387,866,1983-1987,Opposition lost
-0.0368662302354048,867,1983-1987,Opposition lost
-0.037870952933437,868,1983-1987,Opposition lost
-0.0389527633003135,869,1983-1987,Opposition lost
-0.0399214008739228,870,1983-1987,Opposition lost
-0.0409744170599729,871,1983-1987,Opposition lost
-0.0420306722713486,872,1983-1987,Opposition lost
-0.0430692251192046,873,1983-1987,Opposition lost
-0.0441756384307718,874,1983-1987,Opposition lost
-0.0452962450109279,875,1983-1987,Opposition lost
-0.0465036340326374,876,1983-1987,Opposition lost
-0.0476959594359839,877,1983-1987,Opposition lost
-0.0487821023099754,878,1983-1987,Opposition lost
-0.0498822322984005,879,1983-1987,Opposition lost
-0.050993676675599,880,1983-1987,Opposition lost
-0.0521130676638327,881,1983-1987,Opposition lost
-0.0532366462046481,882,1983-1987,Opposition lost
-0.0543609267225292,883,1983-1987,Opposition lost
-0.0554838888114613,884,1983-1987,Opposition lost
-0.0566379697117703,885,1983-1987,Opposition lost
-0.0577841927658632,886,1983-1987,Opposition lost
-0.0589153088235233,887,1983-1987,Opposition lost
-0.0600243572286091,888,1983-1987,Opposition lost
-0.0611055587831677,889,1983-1987,Opposition lost
-0.0622426187556269,890,1983-1987,Opposition lost
-0.0632103716795308,891,1983-1987,Opposition lost
-0.0642047561261167,892,1983-1987,Opposition lost
-0.0651654344265124,893,1983-1987,Opposition lost
-0.0659854490243196,894,1983-1987,Opposition lost
-0.0670695828349351,895,1983-1987,Opposition lost
-0.0681049872097362,896,1983-1987,Opposition lost
-0.0691213465410153,897,1983-1987,Opposition lost
-0.0701123427941085,898,1983-1987,Opposition lost
-0.0710737990803112,899,1983-1987,Opposition lost
-0.0718983522928397,900,1983-1987,Opposition lost
-0.07284474370128,901,1983-1987,Opposition lost
-0.0736947360882852,902,1983-1987,Opposition lost
-0.0744367598679558,903,1983-1987,Opposition lost
-0.0751452446213273,904,1983-1987,Opposition lost
-0.0758188666650259,905,1983-1987,Opposition lost
-0.0764565507201624,906,1983-1987,Opposition lost
-0.0770577483730385,907,1983-1987,Opposition lost
-0.0776224967281541,908,1983-1987,Opposition lost
-0.0781513545101887,909,1983-1987,Opposition lost
-0.0786452840111913,910,1983-1987,Opposition lost
-0.0791911692019201,911,1983-1987,Opposition lost
-0.0797752023552947,912,1983-1987,Opposition lost
-0.0804172161170029,913,1983-1987,Opposition lost
-0.0810268374734207,914,1983-1987,Opposition lost
-0.0815997559145331,915,1983-1987,Opposition lost
-0.0821329641568156,916,1983-1987,Opposition lost
-0.0826256911452504,917,1983-1987,Opposition lost
-0.0829158471539442,918,1983-1987,Opposition lost
-0.0831750918831941,919,1983-1987,Opposition lost
-0.0834046149660661,920,1983-1987,Opposition lost
-0.0834720723040048,921,1983-1987,Opposition lost
-0.0837465679409023,922,1983-1987,Opposition lost
-0.084077986716184,923,1983-1987,Opposition lost
-0.0843774651256818,924,1983-1987,Opposition lost
-0.0846489497960148,925,1983-1987,Opposition lost
-0.0846865781199297,926,1983-1987,Opposition lost
-0.0850665061399862,927,1983-1987,Opposition lost
-0.0850995874582885,928,1983-1987,Opposition lost
-0.0853544088243317,929,1983-1987,Opposition lost
-0.0855525453448442,930,1983-1987,Opposition lost
-0.085504357844004,931,1983-1987,Opposition lost
-0.0854057449331626,932,1983-1987,Opposition lost
-0.0852559018063571,933,1983-1987,Opposition lost
-0.0850572331179949,934,1983-1987,Opposition lost
-0.0848142126589055,935,1983-1987,Opposition lost
-0.0845324220055189,936,1983-1987,Opposition lost
-0.0842178037207867,937,1983-1987,Opposition lost
-0.0839459804425528,938,1983-1987,Opposition lost
-0.0839150361150978,939,1983-1987,Opposition lost
-0.0839199392368473,940,1983-1987,Opposition lost
-0.0839178798862645,941,1983-1987,Opposition lost
-0.0839086084020206,942,1983-1987,Opposition lost
-0.0838915137020849,943,1983-1987,Opposition lost
-0.0838655229705662,944,1983-1987,Opposition lost
-0.083829011226529,945,1983-1987,Opposition lost
-0.0837797521173571,946,1983-1987,Opposition lost
-0.0837149547861789,947,1983-1987,Opposition lost
-0.0836314516672978,948,1983-1987,Opposition lost
-0.0832638601851263,949,1983-1987,Opposition lost
-0.0826140201225873,950,1983-1987,Opposition lost
-0.0819463782496595,951,1983-1987,Opposition lost
-0.0812635414058989,952,1983-1987,Opposition lost
-0.0805688266596092,953,1983-1987,Opposition lost
-0.0799788718339755,954,1983-1987,Opposition lost
-0.0792685899778617,955,1983-1987,Opposition lost
-0.0790453092705598,956,1983-1987,Opposition lost
-0.078682649348501,957,1983-1987,Opposition lost
-0.0783382832446589,958,1983-1987,Opposition lost
-0.0779618273523181,959,1983-1987,Opposition lost
-0.0775515744131011,960,1983-1987,Opposition lost
-0.0771067478814121,961,1983-1987,Opposition lost
-0.0766277590924272,962,1983-1987,Opposition lost
-0.0758518514008643,963,1983-1987,Opposition lost
-0.0748209394375301,964,1983-1987,Opposition lost
-0.0739168845427784,965,1983-1987,Opposition lost
-0.0728914251503858,966,1983-1987,Opposition lost
-0.0718057571085379,967,1983-1987,Opposition lost
-0.0706701459033766,968,1983-1987,Opposition lost
-0.0695002231622565,969,1983-1987,Opposition lost
-0.0683427125373897,970,1983-1987,Opposition lost
-0.0676482504484037,971,1983-1987,Opposition lost
-0.0664365443960452,972,1983-1987,Opposition lost
-0.06522799471271,973,1983-1987,Opposition lost
-0.064031204406522,974,1983-1987,Opposition lost
-0.0628539206490436,975,1983-1987,Opposition lost
-0.0618593218539549,976,1983-1987,Opposition lost
-0.0612277271463739,977,1983-1987,Opposition lost
-0.06041098676368,978,1983-1987,Opposition lost
-0.0595693036281808,979,1983-1987,Opposition lost
-0.0587050730245349,980,1983-1987,Opposition lost
-0.0578208929065303,981,1983-1987,Opposition lost
-0.0567819058054859,982,1983-1987,Opposition lost
-0.0556247705598256,983,1983-1987,Opposition lost
-0.0544170543194735,984,1983-1987,Opposition lost
-0.053322321182513,985,1983-1987,Opposition lost
-0.0520441901994349,986,1983-1987,Opposition lost
-0.0510887013177831,987,1983-1987,Opposition lost
-0.0500685424543966,988,1983-1987,Opposition lost
-0.048991835437859,989,1983-1987,Opposition lost
-0.0479322792413108,990,1983-1987,Opposition lost
-0.0468896793926177,991,1983-1987,Opposition lost
-0.0458649477990955,992,1983-1987,Opposition lost
-0.0448593346799195,993,1983-1987,Opposition lost
-0.043880182464272,994,1983-1987,Opposition lost
-0.0429090002177247,995,1983-1987,Opposition lost
-0.0419351756482787,996,1983-1987,Opposition lost
-0.0409594569692934,997,1983-1987,Opposition lost
-0.039978863045844,998,1983-1987,Opposition lost
-0.0387909678681384,999,1983-1987,Opposition lost
-0.0378191345140819,1000,1983-1987,Opposition lost
-0.0368623629007801,1001,1983-1987,Opposition lost
-0.0359200268017721,1002,1983-1987,Opposition lost
-0.0349926019700749,1003,1983-1987,Opposition lost
-0.0340810458717454,1004,1983-1987,Opposition lost
-0.0330905259434062,1005,1983-1987,Opposition lost
-0.0323271251898306,1006,1983-1987,Opposition lost
-0.0315819675410075,1007,1983-1987,Opposition lost
-0.0305461933032899,1008,1983-1987,Opposition lost
-0.0294831471015135,1009,1983-1987,Opposition lost
-0.0283950292187629,1010,1983-1987,Opposition lost
-0.0272853045941321,1011,1983-1987,Opposition lost
-0.0261588459994452,1012,1983-1987,Opposition lost
-0.0250219258401778,1013,1983-1987,Opposition lost
-0.0238819691070427,1014,1983-1987,Opposition lost
-0.0227468885829609,1015,1983-1987,Opposition lost
-0.0216238427013114,1016,1983-1987,Opposition lost
-0.0205172664870622,1017,1983-1987,Opposition lost
-0.0194936759824665,1018,1983-1987,Opposition lost
-0.0186272676119544,1019,1983-1987,Opposition lost
-0.0175601254384349,1020,1983-1987,Opposition lost
-0.0167910549782115,1021,1983-1987,Opposition lost
-0.0160431058172562,1022,1983-1987,Opposition lost
-0.0153195427346811,1023,1983-1987,Opposition lost
-0.014623008984663,1024,1983-1987,Opposition lost
-0.0139550408835391,1025,1983-1987,Opposition lost
-0.0133160099755141,1026,1983-1987,Opposition lost
-0.0127053183184368,1027,1983-1987,Opposition lost
-0.0121216923418185,1028,1983-1987,Opposition lost
-0.0115634718662951,1029,1983-1987,Opposition lost
-0.0110288443851898,1030,1983-1987,Opposition lost
-0.0105160119155766,1031,1983-1987,Opposition lost
-0.0100232883037464,1032,1983-1987,Opposition lost
-0.0094566680684309,1033,1983-1987,Opposition lost
-0.0085345754352382,1034,1983-1987,Opposition lost
-0.0077109656187792,1035,1983-1987,Opposition lost
-0.008636723789926,1036,1983-1987,Opposition lost
-0.0078800497665171,1037,1983-1987,Opposition lost
-0.0074735957334832,1038,1983-1987,Opposition lost
-0.0070924952520373,1039,1983-1987,Opposition lost
-0.0067383718906878,1040,1983-1987,Opposition lost
-0.0064114862950241,1041,1983-1987,Opposition lost
-0.0056721238328025,1042,1983-1987,Opposition lost
-0.0049801772830632,1043,1983-1987,Opposition lost
-0.0042868728635402,1044,1983-1987,Opposition lost
-0.0040418581547671,1045,1983-1987,Opposition lost
-0.0038144672086634,1046,1983-1987,Opposition lost
-0.0031664500990046,1047,1983-1987,Opposition lost
-0.0025114488085343,1048,1983-1987,Opposition lost
-0.0018648190076304,1049,1983-1987,Opposition lost
-0.0012347705729251,1050,1983-1987,Opposition lost
-0.0006314677688136,1051,1983-1987,Opposition lost
-6.66315575164611e-05,1052,1983-1987,Opposition lost
0.0004474394398373,1053,1983-1987,Opposition lost
0.0008995576502487,1054,1983-1987,Opposition lost
0.0012820074905029,1055,1983-1987,Opposition lost
0.0015933021312046,1056,1983-1987,Opposition lost
0.0018408877970939,1057,1983-1987,Opposition lost
0.0017916860084252,1058,1983-1987,Opposition lost
0.0017171316035308,1059,1983-1987,Opposition lost
0.0016199620613069,1060,1983-1987,Opposition lost
0.0015032162113709,1061,1983-1987,Opposition lost
0.0013699430275684,1062,1983-1987,Opposition lost
0.001223019880107,1063,1983-1987,Opposition lost
0.0010577837770343,1064,1983-1987,Opposition lost
0.0008884797024431,1065,1983-1987,Opposition lost
0.0007058999241159,1066,1983-1987,Opposition lost
0.0005097788404114,1067,1983-1987,Opposition lost
0.0005513477434533,1068,1983-1987,Opposition lost
0.0001429995471087,1069,1983-1987,Opposition lost
0.0003518136949328,1070,1983-1987,Opposition lost
0.0001632332861037,1071,1983-1987,Opposition lost
-0.0001528780203127,1072,1983-1987,Opposition lost
-0.0004818176922298,1073,1983-1987,Opposition lost
-0.0008210521560645,1074,1983-1987,Opposition lost
-0.0011674969921067,1075,1983-1987,Opposition lost
-0.0015179304112159,1076,1983-1987,Opposition lost
-0.001869275606437,1077,1983-1987,Opposition lost
-0.0022187768099231,1078,1983-1987,Opposition lost
-0.0025640930351087,1079,1983-1987,Opposition lost
-0.0029033315550384,1080,1983-1987,Opposition lost
-0.0031393571747105,1081,1983-1987,Opposition lost
-0.0033638071785374,1082,1983-1987,Opposition lost
-0.0036102943379842,1083,1983-1987,Opposition lost
-0.0038782751865643,1084,1983-1987,Opposition lost
-0.0041668709815818,1085,1983-1987,Opposition lost
-0.0044748397849488,1086,1983-1987,Opposition lost
-0.0048005810473727,1087,1983-1987,Opposition lost
-0.0051421909026811,1088,1983-1987,Opposition lost
-0.0054975947600998,1089,1983-1987,Opposition lost
-0.0058688051934171,1090,1983-1987,Opposition lost
-0.0062460212333699,1091,1983-1987,Opposition lost
-0.00663190076851,1092,1983-1987,Opposition lost
-0.0070254134029396,1093,1983-1987,Opposition lost
-0.007409795218059,1094,1983-1987,Opposition lost
-0.007768122613659,1095,1983-1987,Opposition lost
-0.0082275412955974,1096,1983-1987,Opposition lost
-0.0085188885882071,1097,1983-1987,Opposition lost
-0.0092245464142813,1098,1983-1987,Opposition lost
-0.0096441896162545,1099,1983-1987,Opposition lost
-0.0100166650032955,1100,1983-1987,Opposition lost
-0.0100649264942682,1101,1983-1987,Opposition lost
-0.0105030716620732,1102,1983-1987,Opposition lost
-0.0109491525575126,1103,1983-1987,Opposition lost
-0.0114011053191827,1104,1983-1987,Opposition lost
-0.0118569559151568,1105,1983-1987,Opposition lost
-0.0123151895372348,1106,1983-1987,Opposition lost
-0.0127753190202791,1107,1983-1987,Opposition lost
-0.0131489904052816,1108,1983-1987,Opposition lost
-0.0134208994024671,1109,1983-1987,Opposition lost
-0.0137769122445263,1110,1983-1987,Opposition lost
-0.0140205882297602,1111,1983-1987,Opposition lost
-0.0142496116187347,1112,1983-1987,Opposition lost
-0.0144660753413475,1113,1983-1987,Opposition lost
-0.0146722537364241,1114,1983-1987,Opposition lost
-0.0148704487607031,1115,1983-1987,Opposition lost
-0.0150628355479385,1116,1983-1987,Opposition lost
-0.0152513522713222,1117,1983-1987,Opposition lost
-0.0154376458880245,1118,1983-1987,Opposition lost
-0.0156230641423623,1119,1983-1987,Opposition lost
-0.0158086772640136,1120,1983-1987,Opposition lost
-0.0159953144965385,1121,1983-1987,Opposition lost
-0.0161838606476941,1122,1983-1987,Opposition lost
-0.0165425153548724,1123,1983-1987,Opposition lost
-0.0169401446905037,1124,1983-1987,Opposition lost
-0.0173401884884563,1125,1983-1987,Opposition lost
-0.0177418723305058,1126,1983-1987,Opposition lost
-0.0180378042911286,1127,1983-1987,Opposition lost
-0.0182312823796929,1128,1983-1987,Opposition lost
-0.0184482002592815,1129,1983-1987,Opposition lost
-0.0189411047080783,1130,1983-1987,Opposition lost
-0.0193402805050147,1131,1983-1987,Opposition lost
-0.0195296011498263,1132,1983-1987,Opposition lost
-0.0198610847923616,1133,1983-1987,Opposition lost
-0.0202706003414267,1134,1983-1987,Opposition lost
-0.0206819527061442,1135,1983-1987,Opposition lost
-0.021092375550256,1136,1983-1987,Opposition lost
-0.021498858284717,1137,1983-1987,Opposition lost
-0.0218984579165688,1138,1983-1987,Opposition lost
